meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,meanMFCC_14,stdMFCC_14,meanMFCC_15,stdMFCC_15,meanMFCC_16,stdMFCC_16,meanMFCC_17,stdMFCC_17,meanMFCC_18,stdMFCC_18,meanMFCC_19,stdMFCC_19,genre
-0.3270554835248357,0.6012623557419394,-0.46203950794781834,0.7151880199763563,0.3974078724656249,-0.25773381565772757,-0.6264780369627839,0.8659796030760731,-0.5042111964304831,0.7676444947479382,0.60940490899549,0.8350135915265584,0.48541947545243935,-0.38352109256080014,-0.4861308063046103,-0.6915098431266432,0.18885761733645198,-0.6178882649796859,-0.1300002434245751,-0.45668784184543043,-0.5147543100364617,0.7716021820054579,-0.7038288870101104,0.41711388848272524,-0.6551804978182366,-0.2830432277207906,-0.39097942915685646,-0.4218699409704417,-0.31268650416694155,-0.5819665453560487,-0.5295311400113485,-0.6505090965994931,-0.3427239234342755,-0.560302202006802,-0.6321883945624068,-0.5153227041371905,-0.5136912841475987,-0.5653752295282529,-0.43160273626161366,-0.6520499853416193,-0.08290909416944897,-0.3469315535831934,-0.14128311569955107,-0.396018134626563,0.05872291962857687,-0.5888868777420524,0.12231024739305228,-0.7397099070644247,calm
-0.7861693566414808,-0.4867968323570475,-0.5333462875389295,-0.07864396145906771,0.545821081490705,-0.31187911465088414,-0.010552175878051129,0.41778735621133145,-0.42174498459180987,0.2991446876767905,0.3046833284227042,-0.0002635886356081585,0.38329048325149856,-0.15319596584126804,-0.04473664311178732,-0.3952667809428223,0.5192374246635185,-0.22935921478508559,0.34426206451871344,-0.2185678570647127,0.2697294586858002,-0.22783161505653693,0.05064096373839118,0.31125787194601506,-0.4878752683810638,-0.3195807714917309,-0.19193817883591063,-0.7501961976846098,-0.17407266319493214,-0.5899230253330744,0.11572838162076475,-0.6222916566311949,0.5365340722896399,-0.594347737644574,0.17984835157600415,-0.43337159440902784,-0.43572809671183443,-0.6550449583517304,-0.6153135202188795,-0.33696640755501606,-0.3285056464996101,-0.18385757225535104,-0.2517817915445487,-0.6475926477771902,-0.432397447333537,-0.15363073984911702,-0.225573096436688,-0.6297754441692033,calm
-0.7003174319309697,-0.06472458567288819,-0.6643614567573203,0.1358186095453624,0.054101862907609544,-0.656928238520929,-0.40909924746944626,0.259175886941317,-0.6837236553748389,0.3319654805848593,0.6918690803438299,0.42275434617911944,0.4495929309831987,-0.6019446126213498,-0.04663196894105792,-0.7685267727513194,0.6201756517733106,-0.5741694130269637,0.050237190764170964,-0.6299182912011043,-0.13151351396787692,-0.29894352638365573,-0.15680248048318193,-0.5474927294129968,-0.1449425926186323,-0.4025519903806978,-0.018505383671102854,-0.6410995709181002,-0.04631343002208138,-0.7968611301731332,-0.3987233248344058,-0.5228098347931257,-0.5424853266032952,-0.5191981672003279,-0.5522876868402046,-0.5194480357585848,-0.34760854329596846,-0.6838078062252386,-0.4891463634299095,-0.7281326420151747,-0.22734123811176718,-0.3443509781616365,-0.31278832066712514,-0.11617189034962028,-0.058869440544729396,-0.0011963919162278902,0.05347386959669978,-0.6029978061893025,calm
0.04758125810345604,0.9999999999999998,0.04346999883062552,0.8223539857711348,0.04416166424225443,0.10484382456438057,0.24604971829482825,0.23663655163731834,0.04010636439947479,0.7360774704289983,-0.23005510489415204,0.16146803216893657,0.11008108823896098,-0.8231161710244714,0.048049167625456246,-0.060540211030138735,0.21931421797725337,-0.5063541014526077,0.24315602581102802,-0.6595607514226018,0.2681126835826236,0.34577893430848894,-0.040227765353225045,-0.6234057197461066,-0.38781975806710695,-0.4579643277679807,-0.3402369859914132,0.052369635036321416,-0.3988469699857109,-0.31377255931130643,-0.6244249940542708,-0.27141714116504256,-0.2787106305677608,-0.2665853559171185,-0.29193070529519216,-0.35620893893988503,-0.4482136074831447,0.050289022082380175,-0.48781113268259296,0.008135942448256772,-0.2531785653444143,-0.16372623795925412,-0.4537544059600097,-0.4794729049293287,-0.5529530879814406,-0.3271879448443966,-0.2770950970970624,-0.30391943640547936,calm
-0.746758617606295,-0.5721184972394664,-0.6471696920760128,0.016287650255944586,0.4162054507501072,-0.9243984860674697,-0.5546240372559121,0.24322230237696174,-0.6230936941910843,0.11323985522464919,0.7542591229956279,0.18770225945436247,-0.1657540573708986,-0.1782433975201474,-0.24759850028591776,-0.7579981148453562,0.459521272218205,-0.09829178879317357,-0.2585546721570921,0.49685666893783287,-0.07393132765686183,0.18079403858628518,-0.22751637097373073,0.4230821250171104,-0.39533724987499463,-0.38010094610892353,0.010861911843393496,-0.0429541287472075,0.20957668969134746,-0.37419366989783964,0.062461237454090844,-0.6713974040370116,0.06565053537089513,-0.8878745750769413,-0.5698093516685759,-0.3536231959009284,-0.7019498827161041,-0.2504849221486869,-0.6715266573661897,-0.5687186155729654,-0.3165526292411208,-0.5556017479687738,-0.37605599231911924,-0.4996863374050885,-0.12280940354242939,-0.4567846262773443,0.12127633750126601,-0.18831191298839123,calm
-0.933395180399696,-0.8866634290129447,-0.7563508686226335,-0.6594290879578345,0.02538224289278146,-0.7623341093352105,-0.14952373661057194,-0.32461187182912166,-0.7533900835478838,-0.46157072566322443,0.41992610119786566,-0.5268745016153096,0.48861105330148497,-0.5504571015964329,0.25228378965890597,-0.49642291782890813,0.6933947879003,-0.620864134774524,0.40709257940832866,-0.4692619699303775,0.5305744501065112,-0.6018617120745751,0.15341134388161562,-0.36154343589831206,-0.05249567241474247,-0.62086180529294,0.15837648146943428,-0.7761902311124603,0.03085280255079173,-0.7755972214706315,-0.061519913378205976,-0.6046601669825368,0.04884173481625892,-0.525415994727911,0.3218793318498217,-0.36462491180930523,0.5838849104193681,-0.028771456248424476,0.13198078143080944,-0.11598662036047513,-0.21712343559441222,0.052069089801759505,-0.39379182188201317,-0.0616290728985045,-0.4635223601644125,-0.43769049293626494,-0.17097492893639693,-0.6314003049069101,contentment
-0.6204005901551393,-0.5459635406697153,-0.2597925971863424,-0.6802798411377009,-0.39657738340190773,-0.35853043751194624,0.38788031975545967,-0.6720069388136652,-0.03316563663712757,-0.582981838157534,-0.04105376653851378,-0.7198208263247546,0.07292293406150688,-0.8016190316617466,0.3079146804882229,-0.7777128204308089,0.2902696139594281,-0.8858986325900245,0.421647476148634,-0.5060054910644619,0.21602641757709146,-0.43021846070593206,0.3882410393836446,-0.6459134511822943,-0.038107846503977506,-0.7038453785534918,0.5426506116475576,-0.887219109823101,0.2644250144935258,-0.8967003802953085,0.32542339664842157,-0.8920583254865263,0.009675574886900518,-0.9902354663788902,0.10599220736038192,-0.8201647151640779,-0.3165806991057592,-0.7263860551508355,-0.15884369329386683,-0.8228225342152568,-0.27594962874851015,-0.8217696571047913,-0.1513795191639096,-0.8877725648856796,-0.3102586124492299,-0.6732685316680516,0.11223401257256568,-0.7623672389242362,contentment
-0.4330039790763178,0.43007983706727493,-0.5433150849584821,0.4970012315132615,-0.0862127509493602,-0.3663737591962901,-0.5403767204327459,0.5508242677678816,-0.6021813715824522,0.58131847286282,0.47385700106028383,0.4838268949157247,0.49771948412339395,-0.5440905154218498,-0.4303836868590542,-0.7381857003371767,0.02971586792334452,-0.7090273894055359,-0.15335762355024357,-0.1625448934597018,-0.1913475806888129,-0.1282929927773655,-0.31613700300167513,-0.47368886459298754,-0.3126658425259431,-0.5807965200981092,0.04150312225916103,-0.4071036177921543,0.2607997258016098,-0.613902896144811,0.3246615979638973,-0.7050288803573032,0.8192597801598793,-0.6487926078366859,0.7392655857701428,0.09302415445542866,0.9368748899937893,1.0000000000000002,0.4999483590090179,0.5854066029312028,0.2242916405034071,-0.2525660438375157,-0.36546907623272246,-0.8454098749646566,-0.6165495704681239,-0.48451351144937893,-0.2998712225360056,-0.6060895495827386,contentment
-0.6412013233781911,0.09633957576909302,-0.5931946304024941,0.7037513074826129,-0.0038895471555244754,-0.1696195789538204,-0.745414446222811,0.7580130679211354,-0.6193078426843492,0.5922969734429455,-0.23629363209788667,0.7884713348150236,-0.10872701944789623,-0.4068221411062072,-0.3640509890506835,-0.8773421558741635,0.01270445842122725,-0.44577181486489226,-0.00030160336080303773,-0.4900979958297853,0.27672677719030325,-0.6679156413279151,0.04819750527894001,-0.11697624942928253,-0.1942420770743181,-0.3152199510784066,-0.13437379740553118,-0.2732974356399902,-0.17060887372707678,-0.4570287536700237,-0.27591820593609134,-0.5228916339756887,-0.11886524463249948,-0.35037775170253815,-0.24928850055658047,-0.5737766725691661,0.02138731005596238,-0.706055235320709,-0.12696230034371436,-0.3172780409885356,0.00735599549626266,-0.5774085893994836,-0.4365936135723529,-0.49865538684964683,-0.6597128083228834,0.4620422253036418,-0.199777094274858,-0.5890283143964432,contentment
-0.6685407072919927,-0.244081758531294,-0.6266325519566497,-0.22355337316777857,0.2873385120494669,-0.33740786833587455,-0.37826448408696023,-0.25051130095807705,-0.6233077750798579,-0.17136259022420863,0.6766249418889385,-0.13493476677237126,-0.09225195513627157,-0.7000575728644611,-0.06388173194269658,-0.8489876532739681,0.06551422667079247,-0.8574853717456863,0.10593725881896612,-0.4576760006761762,-0.146655529637509,-0.24811197911933403,-0.4087409370668297,-0.2378118196298511,-0.9028520727246896,-0.01083526623512765,-0.06068323500216041,-0.7250205258388897,-0.010039411346019655,-0.441906686017986,0.10355093932417476,-0.3518341899121572,0.2487088247204297,-0.4036586838830214,-0.06476246605130481,-0.6804192971296987,-0.15026143381772183,-0.5805787571248732,-0.14578911155402968,-0.4241862923162061,-0.21720913440181763,-0.4970980486109474,-0.40340048803895207,-0.729410434995525,-0.31451289584421677,-0.27019094754621586,0.4114551255308987,-0.6290159883990755,contentment
-0.8640631287164127,-0.6633360738113603,-0.8819855702083806,-0.6820526206350396,0.4295460326813463,-0.5976173591639027,-0.763012387196228,-0.41629805148583376,-0.8766556058207469,-0.583355986183313,0.9711207091586744,0.0958159521282369,0.40606303594617044,-0.16353971531395062,-0.1786116525901298,-0.8164191413260332,0.41966337506334817,-0.6096651794744371,0.034222583520009286,-0.31243149031953577,0.17989026832535013,-0.7246344367128954,-0.28113998783787325,-0.48464555186028924,-0.5458988453030328,-0.7117942786049899,-0.05952586772893456,-0.46656357574672314,0.18711885139358078,-0.24695005834092032,0.07726664015326881,-0.45272238995058145,0.40250233855049933,-0.5835435901101017,0.2339460641111888,-0.5021315676236018,-0.028961894723535258,0.3834999886644199,-0.48871291648006526,0.22350922086023828,-0.26022526684606095,0.31892317312145924,-0.4253063701743113,-0.41906007581213667,-0.4513823054951669,-0.49986586428932944,-0.48007470920368667,-0.3541562482685461,contentment
-0.14990834711852286,-0.24448690519609595,0.07224045357138076,-0.4356916190928708,0.32059940676770315,0.630152722905958,0.37293137157057554,-0.649874819343267,0.15354670061914422,-0.5022709213258781,-0.45108701929091555,-0.7871022473884408,-0.19200470941547604,-0.69229391788976,0.010855931620094683,-0.8720059867394431,-0.13109033474476955,-0.5136197299254454,0.7757068680673229,-0.2594673080712915,0.665835305947615,-0.7399645262159231,0.14450598203992676,-0.776798713589893,-0.4801210931644543,-0.5250126006746095,0.4971430537396587,-0.7972260114501727,0.49490408230654975,-0.30194270082845975,-0.1342187508386008,-0.7641002248286393,-0.17985873179327255,-0.641375649151266,0.26431697948632066,0.18599695102110791,0.10031353958065878,-0.02858022899480317,-0.06765013434486372,-0.801412755824539,0.00784363347096989,-0.4019066725620426,0.002962720965326404,-0.48083771989096924,0.9670848142631278,0.09583275745700837,0.7610658218554679,-0.07240381143854746,contentment
-0.6406983502481335,-0.3668693482920061,-0.4575943379488895,-0.032131579951842903,0.12729276679500945,-0.4452837157673013,-0.07476203010647464,0.4567617193393738,-0.38787513450476907,0.3230299764427995,0.28961663738024446,0.28056571129650276,-0.10676831605630946,-0.24784117566639385,-0.10037030208753495,-0.6787500451857771,0.13471606771473946,-0.2890339859333988,0.1903605916230708,-0.4940279265099241,0.14547020087790416,-0.39619750169259427,0.0013639945617139188,-0.32701964934925587,-0.09440929359908001,-0.5237373347315432,0.07684470481538726,-0.3190806144463125,0.31054113439906533,-0.6507413676566606,0.27207812505924933,-0.6328415419534935,0.30687334198225175,-0.4633392701943422,0.04417382400997767,-0.43146975737503757,-0.06290849455415241,0.3664130100317424,-0.1909896253866682,0.0841498448248581,-0.16076852540172928,-0.054891436932830384,-0.13960445451476083,-0.19580183347699687,0.11441271785811488,-0.20723029599641496,0.2631066484441428,0.2929568213286473,contentment
-0.6772477310323245,-0.7790941143553133,-0.48083021178294105,-0.5465192599496367,0.30586012005410756,-0.6914623721747177,-0.10553959563409876,-0.2409651808507426,-0.3923595657538185,-0.4338652881091358,0.1748962161691856,-0.42517813080170075,-0.38778493305960504,-0.5415362909659833,0.0016396108063219672,-0.6560064915243763,-0.09655527363792737,-0.5310749729522378,0.183020940894876,-0.529098232110204,0.016727332205749124,-0.23357705579370314,-0.09793727802677221,-0.24210498395677904,-0.5466211443366038,-0.28267546426771695,-0.02111391045615643,-0.6885694379558397,-0.2212645942568527,-0.6766917366137989,-0.04903728836468185,-0.6176154730994429,0.021989919548374398,-0.595918676463941,0.12208706842401357,-0.24093365813053746,0.07996403569456581,-0.08794505311251966,0.22351166641158682,-0.3130107245453704,0.16627805634411036,-0.15994572948944352,0.1659223482196796,-0.6113392793430182,-0.24651211841119752,-0.34547838470973424,0.5997242438575393,-0.4221406391726379,contentment
-0.568359636965172,0.09762187197731054,-0.6353281882638844,0.14132906414452595,0.26365553732489566,0.001371505303378484,-0.6489361922532263,0.2882104123611464,-0.688241888869484,0.20767995061945022,0.9384181100465092,0.3249415589938469,0.10410359389337083,-0.7757066580137404,-0.6464168487249464,-0.8039863179717501,0.011896894132565963,-0.6082352191490435,-0.20420184066845193,-0.18641097629429915,-0.277473760968418,-0.09460319853887977,-0.25793268495885074,-0.31916547267948503,-0.2856864339630958,-0.1818625737881323,0.2954277172576577,-0.44338004322207236,0.47321523820268047,-0.6940865413405816,0.16452233298019936,-0.623681399750052,0.2710175225084646,-0.12939708104333514,0.4371539510620944,-0.0968761816318029,0.6959448237684231,-0.3850860216280043,0.22108618926426882,-0.44158431535649045,-0.06599069153369153,-0.5009046097855562,0.0010935505865939388,-0.6508616722351346,0.14290486832000543,-0.42124985438783313,-0.4119161159791632,-0.4124582782998878,contentment
-0.5528568873787276,0.4114390618963808,-0.6266783723518026,0.4477047715501379,0.22789336615041123,-0.5972722567083362,-0.46192029937137835,0.35504268816788676,-0.6525241826898702,0.4956205378613563,0.5476347246457025,0.47219424497159435,0.6281713944676601,-0.24173623813916367,-0.2304358033939693,-0.43671568059053056,0.5335780654921026,-0.4645285652426303,0.3469478880589858,-0.3088287781850758,0.14418459757245647,-0.6617120702716055,-0.2792626344525859,-0.7279173636383062,-0.40426087830597335,-0.747052257338395,0.011934868116872915,-0.9415022477143273,0.1554206995311995,-0.829669257638846,-0.39025196051317695,-0.6944116270682511,-0.4105695147660262,-0.5297138700653305,-0.3550156678248132,-0.8233113650489894,0.01587295873125355,-0.7849755994705336,-0.25324282545033533,-0.8467441223367634,-0.19581461853503707,-0.6834499649682023,-0.06203184635112033,-0.39848375463606267,0.4431983382554391,-0.3667280384475069,0.22007275531115222,-0.7010143844600522,contentment
-0.49587562033352717,0.34651850857491384,-0.6024588338434625,0.401470278059028,0.23966160487638266,-0.45831702863052914,-0.6370616574021521,0.48393605627757674,-0.6389807496211333,0.45663768914215463,0.5833482131271737,0.41392479886762135,0.5179911310450356,-0.6282086753584915,-0.412150661800644,-0.8628791136007866,0.12896889051644872,-0.6148153462489382,0.007778576948537744,-0.6812240280179519,0.05260511638723514,-0.42667921961163113,-0.2702173393873405,-0.24921247650232847,-0.5392340203393566,0.4778749244022047,0.04053251664370745,-0.043970696565033496,0.5091494965894245,-0.7404866608520354,0.019688261238946222,-0.7570579697584433,-0.030805200762113127,-0.5698377937996961,-0.06100317575867849,-0.6228018301292634,0.1838424064520081,-0.29074049574456273,-0.07411790688316255,-0.5676279729327213,0.05285585597801082,-0.3397240177682479,0.20510860741601927,0.1060077146804781,0.8019141498017538,0.5360574532579794,0.4355901492971103,-0.5044715722326093,contentment
-0.5324473554790541,0.32937152898411215,-0.42576863827433464,0.23271340708485844,0.4361682860349423,-0.09544489126288624,0.08677028975439516,0.0655180735689096,-0.41249443671374586,0.4326256542848963,0.10334160691055838,-0.15891527367827063,0.6270369186674415,-0.36346585541116616,-0.11038822551119054,-0.6488810459354549,-0.19119270307308173,-0.7169578524501043,0.3265693056479263,-0.4302599698580787,-0.1977956387963532,-0.29403149339980117,0.11538858730792115,-0.6304438093090352,-0.34502344764406345,-0.285560261217803,-0.4531783260860478,-0.345031438165297,-0.05631051401465248,-0.6218753946373986,-0.014932417677790175,-0.7571946249224517,-0.5290938520061615,-0.4619348124022391,-0.3367377871017478,-0.3415459702307657,-1.0,-0.07560564658488733,-0.7305737860954962,-0.07124478030416226,-0.5821312457459448,0.5869095516338025,-0.508090185952811,-0.017209557567508638,-0.07285032922952316,0.12880965714840453,0.3728486670603095,-0.17186549254187788,contentment
